,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,Attendance,Time
9777,2018-11-10,Huddersfield,West Ham,1.0,1.0,D,1.0,0.0,H,C Kavanagh,15.0,,
9778,2018-11-10,Crystal Palace,Tottenham,0.0,1.0,A,0.0,0.0,D,J Moss,11.0,,
9779,2018-11-10,Leicester,Burnley,0.0,0.0,D,0.0,0.0,D,M Dean,22.0,,
9780,2018-11-11,Arsenal,Wolves,1.0,1.0,D,0.0,1.0,A,S Attwell,10.0,,
9781,2018-11-11,Chelsea,Everton,0.0,0.0,D,0.0,0.0,D,K Friend,15.0,,
9782,2018-11-11,Liverpool,Fulham,2.0,0.0,H,1.0,0.0,H,P Tierney,20.0,,
9783,2018-11-11,Man City,Man United,3.0,1.0,H,1.0,0.0,H,A Taylor,17.0,,
9784,2018-11-24,Watford,Liverpool,0.0,3.0,A,0.0,0.0,D,J Moss,5.0,,
9785,2018-11-24,West Ham,Man City,0.0,4.0,A,0.0,3.0,A,A Marriner,9.0,,
9786,2018-11-24,Tottenham,Chelsea,3.0,1.0,H,2.0,0.0,H,M Atkinson,18.0,,
9787,2018-11-24,Fulham,Southampton,3.0,2.0,H,2.0,1.0,H,M Oliver,10.0,,
9788,2018-11-24,Brighton,Leicester,1.0,1.0,D,1.0,0.0,H,C Kavanagh,14.0,,
9789,2018-11-24,Everton,Cardiff,1.0,0.0,H,0.0,0.0,D,P Tierney,16.0,,
9790,2018-11-24,Man United,Crystal Palace,0.0,0.0,D,0.0,0.0,D,L Mason,12.0,,
9791,2018-11-25,Bournemouth,Arsenal,1.0,2.0,A,1.0,1.0,D,C Pawson,11.0,,
9792,2018-11-25,Wolves,Huddersfield,0.0,2.0,A,0.0,1.0,A,K Friend,12.0,,
9793,2018-11-26,Burnley,Newcastle,1.0,2.0,A,1.0,2.0,A,A Taylor,14.0,,
9794,2018-11-30,Cardiff,Wolves,2.0,1.0,H,0.0,1.0,A,A Marriner,17.0,,
9795,2018-12-01,Southampton,Man United,2.0,2.0,D,2.0,2.0,D,K Friend,16.0,,
9796,2018-12-01,Newcastle,West Ham,0.0,3.0,A,0.0,1.0,A,P Tierney,16.0,,
9797,2018-12-01,Huddersfield,Brighton,1.0,2.0,A,1.0,1.0,D,M Oliver,7.0,,
9798,2018-12-01,Crystal Palace,Burnley,2.0,0.0,H,1.0,0.0,H,L Probert,29.0,,
9799,2018-12-01,Leicester,Watford,2.0,0.0,H,2.0,0.0,H,G Scott,7.0,,
9800,2018-12-01,Man City,Bournemouth,3.0,1.0,H,1.0,1.0,D,S Attwell,16.0,,
9801,2018-12-02,Arsenal,Tottenham,4.0,2.0,H,1.0,2.0,A,M Dean,22.0,,
9802,2018-12-02,Chelsea,Fulham,2.0,0.0,H,1.0,0.0,H,C Pawson,16.0,,
9803,2018-12-02,Liverpool,Everton,1.0,0.0,H,0.0,0.0,D,C Kavanagh,16.0,,
9804,2018-12-04,West Ham,Cardiff,3.0,1.0,H,0.0,0.0,D,G Scott,17.0,,
9805,2018-12-04,Bournemouth,Huddersfield,2.0,1.0,H,2.0,1.0,H,R East,6.0,,
9806,2018-12-04,Brighton,Crystal Palace,3.0,1.0,H,3.0,0.0,H,K Friend,9.0,,
9807,2018-12-04,Watford,Man City,1.0,2.0,A,0.0,1.0,A,P Tierney,11.0,,
9808,2018-12-05,Wolves,Chelsea,2.0,1.0,H,0.0,1.0,A,J Moss,6.0,,
9809,2018-12-05,Tottenham,Southampton,3.0,1.0,H,1.0,0.0,H,A Taylor,13.0,,
9810,2018-12-05,Burnley,Liverpool,1.0,3.0,A,0.0,0.0,D,S Attwell,10.0,,
9811,2018-12-05,Fulham,Leicester,1.0,1.0,D,1.0,0.0,H,D Coote,25.0,,
9812,2018-12-05,Man United,Arsenal,2.0,2.0,D,1.0,1.0,D,A Marriner,10.0,,
9813,2018-12-05,Everton,Newcastle,1.0,1.0,D,1.0,1.0,D,L Mason,19.0,,
9814,2018-12-08,Arsenal,Huddersfield,1.0,0.0,H,0.0,0.0,D,P Tierney,14.0,,
9815,2018-12-08,Man United,Fulham,4.0,1.0,H,3.0,0.0,H,L Probert,20.0,,
9816,2018-12-08,Leicester,Tottenham,0.0,2.0,A,0.0,1.0,A,C Pawson,11.0,,
9817,2018-12-08,West Ham,Crystal Palace,3.0,2.0,H,0.0,1.0,A,A Taylor,13.0,,
9818,2018-12-08,Cardiff,Southampton,1.0,0.0,H,0.0,0.0,D,J Moss,13.0,,
9819,2018-12-08,Burnley,Brighton,1.0,0.0,H,1.0,0.0,H,M Atkinson,14.0,,
9820,2018-12-08,Bournemouth,Liverpool,0.0,4.0,A,0.0,1.0,A,L Mason,8.0,,
9821,2018-12-08,Chelsea,Man City,2.0,0.0,H,1.0,0.0,H,M Oliver,8.0,,
9822,2018-12-09,Newcastle,Wolves,1.0,2.0,A,1.0,1.0,D,M Dean,12.0,,
9823,2018-12-10,Everton,Watford,2.0,2.0,D,1.0,0.0,H,K Friend,12.0,,
9824,2018-12-15,Wolves,Bournemouth,2.0,0.0,H,1.0,0.0,H,S Hooper,9.0,,
9825,2018-12-15,Crystal Palace,Leicester,1.0,0.0,H,1.0,0.0,H,M Oliver,8.0,,
9826,2018-12-15,Fulham,West Ham,0.0,2.0,A,0.0,2.0,A,M Dean,16.0,,
9827,2018-12-15,Huddersfield,Newcastle,0.0,1.0,A,0.0,0.0,D,A Taylor,15.0,,
9828,2018-12-15,Man City,Everton,3.0,1.0,H,1.0,0.0,H,C Pawson,13.0,,
9829,2018-12-15,Tottenham,Burnley,1.0,0.0,H,0.0,0.0,D,G Scott,15.0,,
9830,2018-12-15,Watford,Cardiff,3.0,2.0,H,1.0,0.0,H,A Madley,17.0,,
9831,2018-12-16,Southampton,Arsenal,3.0,2.0,H,2.0,1.0,H,C Kavanagh,12.0,,
9832,2018-12-16,Brighton,Chelsea,1.0,2.0,A,0.0,2.0,A,S Attwell,6.0,,
9833,2018-12-16,Liverpool,Man United,3.0,1.0,H,1.0,1.0,D,M Atkinson,36.0,,
9834,2018-12-21,Wolves,Liverpool,0.0,2.0,A,0.0,1.0,A,C Pawson,11.0,,
9835,2018-12-22,Arsenal,Burnley,3.0,1.0,H,1.0,0.0,H,K Friend,10.0,,
9836,2018-12-22,Bournemouth,Brighton,2.0,0.0,H,1.0,0.0,H,M Dean,14.0,,
9837,2018-12-22,Cardiff,Man United,1.0,5.0,A,1.0,3.0,A,M Oliver,9.0,,
9838,2018-12-22,Chelsea,Leicester,0.0,1.0,A,0.0,0.0,D,L Probert,17.0,,
9839,2018-12-22,Huddersfield,Southampton,1.0,3.0,A,0.0,2.0,A,S Attwell,16.0,,
9840,2018-12-22,Man City,Crystal Palace,2.0,3.0,A,1.0,2.0,A,A Marriner,19.0,,
9841,2018-12-22,Newcastle,Fulham,0.0,0.0,D,0.0,0.0,D,M Atkinson,9.0,,
9842,2018-12-22,West Ham,Watford,0.0,2.0,A,0.0,1.0,A,L Mason,18.0,,
9843,2018-12-23,Everton,Tottenham,2.0,6.0,A,1.0,3.0,A,P Tierney,10.0,,
9844,2018-12-26,Burnley,Everton,1.0,5.0,A,1.0,3.0,A,M Oliver,11.0,,
9845,2018-12-26,Crystal Palace,Cardiff,0.0,0.0,D,0.0,0.0,D,L Probert,31.0,,
9846,2018-12-26,Fulham,Wolves,1.0,1.0,D,0.0,0.0,D,A Marriner,11.0,,
9847,2018-12-26,Leicester,Man City,2.0,1.0,H,1.0,1.0,D,M Dean,10.0,,
9848,2018-12-26,Liverpool,Newcastle,4.0,0.0,H,1.0,0.0,H,G Scott,16.0,,
9849,2018-12-26,Man United,Huddersfield,3.0,1.0,H,1.0,0.0,H,J Moss,16.0,,
9850,2018-12-26,Tottenham,Bournemouth,5.0,0.0,H,3.0,0.0,H,C Kavanagh,10.0,,
9851,2018-12-26,Watford,Chelsea,1.0,2.0,A,1.0,1.0,D,M Atkinson,10.0,,
9852,2018-12-26,Brighton,Arsenal,1.0,1.0,D,1.0,1.0,D,A Taylor,12.0,,
9853,2018-12-27,Southampton,West Ham,1.0,2.0,A,0.0,0.0,D,C Pawson,11.0,,
9854,2018-12-29,Brighton,Everton,1.0,0.0,H,0.0,0.0,D,A Madley,11.0,,
9855,2018-12-29,Leicester,Cardiff,0.0,1.0,A,0.0,0.0,D,S Hooper,16.0,,
9856,2018-12-29,Watford,Newcastle,1.0,1.0,D,0.0,1.0,A,R East,12.0,,
9857,2018-12-29,Fulham,Huddersfield,1.0,0.0,H,0.0,0.0,D,K Friend,14.0,,
9858,2018-12-29,Liverpool,Arsenal,5.0,1.0,H,4.0,1.0,H,M Oliver,15.0,,
9859,2018-12-29,Tottenham,Wolves,1.0,3.0,A,1.0,0.0,H,S Attwell,10.0,,
9860,2018-12-30,Burnley,West Ham,2.0,0.0,H,2.0,0.0,H,D Coote,17.0,,
9861,2018-12-30,Crystal Palace,Chelsea,0.0,1.0,A,0.0,0.0,D,C Pawson,4.0,,
9862,2018-12-30,Man United,Bournemouth,4.0,1.0,H,3.0,1.0,H,L Mason,11.0,,
9863,2018-12-30,Southampton,Man City,1.0,3.0,A,1.0,3.0,A,P Tierney,5.0,,
9864,2019-01-01,Everton,Leicester,0.0,1.0,A,0.0,0.0,D,M Atkinson,17.0,,
9865,2019-01-01,Arsenal,Fulham,4.0,1.0,H,1.0,0.0,H,G Scott,16.0,,
9866,2019-01-01,Cardiff,Tottenham,0.0,3.0,A,0.0,3.0,A,K Friend,6.0,,
9867,2019-01-02,Chelsea,Southampton,0.0,0.0,D,0.0,0.0,D,J Moss,17.0,,
9868,2019-01-02,Huddersfield,Burnley,1.0,2.0,A,1.0,1.0,D,M Dean,9.0,,
9869,2019-01-02,Newcastle,Man United,0.0,2.0,A,0.0,0.0,D,A Marriner,14.0,,
9870,2019-01-02,West Ham,Brighton,2.0,2.0,D,0.0,0.0,D,C Kavanagh,13.0,,
9871,2019-01-02,Wolves,Crystal Palace,0.0,2.0,A,0.0,0.0,D,R East,9.0,,
9872,2019-01-02,Bournemouth,Watford,3.0,3.0,D,3.0,3.0,D,D Coote,25.0,,
9873,2019-01-03,Man City,Liverpool,2.0,1.0,H,1.0,0.0,H,A Taylor,9.0,,
9874,2019-01-12,Leicester,Southampton,1.0,2.0,A,0.0,2.0,A,M Oliver,23.0,,
9875,2019-01-12,West Ham,Arsenal,1.0,0.0,H,0.0,0.0,D,J Moss,11.0,,
9876,2019-01-12,Crystal Palace,Watford,1.0,2.0,A,1.0,0.0,H,P Tierney,15.0,,
9877,2019-01-12,Cardiff,Huddersfield,0.0,0.0,D,0.0,0.0,D,L Mason,3.0,,
9878,2019-01-12,Burnley,Fulham,2.0,1.0,H,2.0,1.0,H,M Atkinson,11.0,,
9879,2019-01-12,Brighton,Liverpool,0.0,1.0,A,0.0,0.0,D,K Friend,7.0,,
9880,2019-01-12,Chelsea,Newcastle,2.0,1.0,H,1.0,1.0,D,C Kavanagh,10.0,,
9881,2019-01-13,Everton,Bournemouth,2.0,0.0,H,0.0,0.0,D,A Taylor,15.0,,
9882,2019-01-13,Tottenham,Man United,0.0,1.0,A,0.0,1.0,A,M Dean,21.0,,
9883,2019-01-14,Man City,Wolves,3.0,0.0,H,2.0,0.0,H,C Pawson,24.0,,
9884,2019-01-19,Wolves,Leicester,4.0,3.0,H,2.0,0.0,H,C Kavanagh,12.0,,
9885,2019-01-19,Watford,Burnley,0.0,0.0,D,0.0,0.0,D,M Oliver,9.0,,
9886,2019-01-19,Newcastle,Cardiff,3.0,0.0,H,1.0,0.0,H,S Attwell,16.0,,
9887,2019-01-19,Southampton,Everton,2.0,1.0,H,0.0,0.0,D,G Scott,11.0,,
9888,2019-01-19,Liverpool,Crystal Palace,4.0,3.0,H,0.0,1.0,A,J Moss,19.0,,
9889,2019-01-19,Bournemouth,West Ham,2.0,0.0,H,0.0,0.0,D,S Hooper,10.0,,
9890,2019-01-19,Arsenal,Chelsea,2.0,0.0,H,2.0,0.0,H,A Taylor,13.0,,
9891,2019-01-19,Man United,Brighton,2.0,1.0,H,2.0,0.0,H,P Tierney,20.0,,
9892,2019-01-20,Fulham,Tottenham,1.0,2.0,A,1.0,0.0,H,C Pawson,12.0,,
9893,2019-01-20,Huddersfield,Man City,0.0,3.0,A,0.0,1.0,A,A Marriner,5.0,,
9894,2019-01-29,Arsenal,Cardiff,2.0,1.0,H,0.0,0.0,D,M Dean,15.0,,
9895,2019-01-29,Fulham,Brighton,4.0,2.0,H,0.0,2.0,A,L Probert,24.0,,
9896,2019-01-29,Huddersfield,Everton,0.0,1.0,A,0.0,1.0,A,S Attwell,10.0,,
9897,2019-01-29,Man United,Burnley,2.0,2.0,D,0.0,0.0,D,J Moss,28.0,,
9898,2019-01-29,Newcastle,Man City,2.0,1.0,H,0.0,1.0,A,P Tierney,6.0,,
9899,2019-01-29,Wolves,West Ham,3.0,0.0,H,0.0,0.0,D,D Coote,20.0,,
9900,2019-01-30,Southampton,Crystal Palace,1.0,1.0,D,0.0,1.0,A,A Marriner,13.0,,
9901,2019-01-30,Tottenham,Watford,2.0,1.0,H,0.0,1.0,A,G Scott,17.0,,
9902,2019-01-30,Bournemouth,Chelsea,4.0,0.0,H,0.0,0.0,D,R East,12.0,,
9903,2019-01-30,Liverpool,Leicester,1.0,1.0,D,1.0,1.0,D,M Atkinson,10.0,,
9904,2019-02-02,Brighton,Watford,0.0,0.0,D,0.0,0.0,D,S Hooper,21.0,,
9905,2019-02-02,Burnley,Southampton,1.0,1.0,D,0.0,0.0,D,A Taylor,15.0,,
9906,2019-02-02,Cardiff,Bournemouth,2.0,0.0,H,1.0,0.0,H,J Moss,12.0,,
9907,2019-02-02,Chelsea,Huddersfield,5.0,0.0,H,2.0,0.0,H,P Tierney,23.0,,
9908,2019-02-02,Crystal Palace,Fulham,2.0,0.0,H,1.0,0.0,H,M Oliver,17.0,,
9909,2019-02-02,Everton,Wolves,1.0,3.0,A,1.0,2.0,A,L Mason,13.0,,
9910,2019-02-02,Tottenham,Newcastle,1.0,0.0,H,0.0,0.0,D,A Marriner,21.0,,
9911,2019-02-03,Leicester,Man United,0.0,1.0,A,0.0,1.0,A,M Dean,17.0,,
9912,2019-02-03,Man City,Arsenal,3.0,1.0,H,2.0,1.0,H,M Atkinson,19.0,,
9913,2019-02-04,West Ham,Liverpool,1.0,1.0,D,1.0,1.0,D,K Friend,13.0,,
9914,2019-02-06,Everton,Man City,0.0,2.0,A,0.0,1.0,A,C Pawson,4.0,,
9915,2019-02-09,Watford,Everton,1.0,0.0,H,0.0,0.0,D,L Probert,7.0,,
9916,2019-02-09,Southampton,Cardiff,1.0,2.0,A,0.0,0.0,D,M Atkinson,14.0,,
9917,2019-02-09,Liverpool,Bournemouth,3.0,0.0,H,2.0,0.0,H,A Taylor,20.0,,
9918,2019-02-09,Brighton,Burnley,1.0,3.0,A,0.0,1.0,A,S Attwell,16.0,,
9919,2019-02-09,Fulham,Man United,0.0,3.0,A,0.0,2.0,A,P Tierney,15.0,,
9920,2019-02-09,Crystal Palace,West Ham,1.0,1.0,D,0.0,1.0,A,C Pawson,25.0,,
9921,2019-02-09,Huddersfield,Arsenal,1.0,2.0,A,0.0,2.0,A,J Moss,15.0,,
9922,2019-02-10,Man City,Chelsea,6.0,0.0,H,4.0,0.0,H,M Dean,15.0,,
9923,2019-02-10,Tottenham,Leicester,3.0,1.0,H,1.0,0.0,H,M Oliver,12.0,,
9924,2019-02-11,Wolves,Newcastle,1.0,1.0,D,0.0,0.0,D,G Scott,22.0,,
9925,2019-02-22,Cardiff,Watford,1.0,5.0,A,0.0,1.0,A,S Hooper,15.0,,
9926,2019-02-22,West Ham,Fulham,3.0,1.0,H,2.0,1.0,H,L Mason,21.0,,
9927,2019-02-23,Newcastle,Huddersfield,2.0,0.0,H,0.0,0.0,D,K Friend,29.0,,
9928,2019-02-23,Bournemouth,Wolves,1.0,1.0,D,1.0,0.0,H,R East,10.0,,
9929,2019-02-23,Burnley,Tottenham,2.0,1.0,H,0.0,0.0,D,M Dean,10.0,,
9930,2019-02-23,Leicester,Crystal Palace,1.0,4.0,A,0.0,1.0,A,A Taylor,27.0,,
9931,2019-02-24,Arsenal,Southampton,2.0,0.0,H,2.0,0.0,H,G Scott,12.0,,
9932,2019-02-24,Man United,Liverpool,0.0,0.0,D,0.0,0.0,D,M Oliver,6.0,,
9933,2019-02-26,Cardiff,Everton,0.0,3.0,A,0.0,1.0,A,K Friend,6.0,,
9934,2019-02-26,Huddersfield,Wolves,1.0,0.0,H,0.0,0.0,D,D Coote,15.0,,
9935,2019-02-26,Leicester,Brighton,2.0,1.0,H,1.0,0.0,H,L Probert,19.0,,
9936,2019-02-26,Newcastle,Burnley,2.0,0.0,H,2.0,0.0,H,C Pawson,12.0,,
9937,2019-02-27,Southampton,Fulham,2.0,0.0,H,2.0,0.0,H,A Taylor,14.0,,
9938,2019-02-27,Man City,West Ham,1.0,0.0,H,0.0,0.0,D,S Attwell,20.0,,
9939,2019-02-27,Liverpool,Watford,5.0,0.0,H,2.0,0.0,H,G Scott,19.0,,
9940,2019-02-27,Chelsea,Tottenham,2.0,0.0,H,0.0,0.0,D,A Marriner,11.0,,
9941,2019-02-27,Arsenal,Bournemouth,5.0,1.0,H,2.0,1.0,H,C Kavanagh,16.0,,
9942,2019-02-27,Crystal Palace,Man United,1.0,3.0,A,0.0,1.0,A,M Atkinson,17.0,,
9943,2019-03-02,Bournemouth,Man City,0.0,1.0,A,0.0,0.0,D,K Friend,0.0,,
9944,2019-03-02,Brighton,Huddersfield,1.0,0.0,H,0.0,0.0,D,M Dean,13.0,,
9945,2019-03-02,Burnley,Crystal Palace,1.0,3.0,A,0.0,1.0,A,L Probert,18.0,,
9946,2019-03-02,Man United,Southampton,3.0,2.0,H,0.0,1.0,A,S Attwell,16.0,,
9947,2019-03-02,Tottenham,Arsenal,1.0,1.0,D,0.0,1.0,A,A Taylor,10.0,,
9948,2019-03-02,West Ham,Newcastle,2.0,0.0,H,2.0,0.0,H,C Kavanagh,10.0,,
9949,2019-03-02,Wolves,Cardiff,2.0,0.0,H,2.0,0.0,H,A Marriner,13.0,,
9950,2019-03-03,Watford,Leicester,2.0,1.0,H,1.0,0.0,H,J Moss,6.0,,
9951,2019-03-03,Everton,Liverpool,0.0,0.0,D,0.0,0.0,D,M Atkinson,7.0,,
9952,2019-03-03,Fulham,Chelsea,1.0,2.0,A,1.0,2.0,A,G Scott,12.0,,
9953,2019-03-09,Southampton,Tottenham,2.0,1.0,H,0.0,1.0,A,K Friend,12.0,,
9954,2019-03-09,Newcastle,Everton,3.0,2.0,H,0.0,2.0,A,L Mason,19.0,,
9955,2019-03-09,Man City,Watford,3.0,1.0,H,0.0,0.0,D,P Tierney,19.0,,
9956,2019-03-09,Cardiff,West Ham,2.0,0.0,H,1.0,0.0,H,G Scott,16.0,,
9957,2019-03-09,Huddersfield,Bournemouth,0.0,2.0,A,0.0,1.0,A,A Taylor,8.0,,
9958,2019-03-09,Leicester,Fulham,3.0,1.0,H,1.0,0.0,H,D Coote,18.0,,
9959,2019-03-09,Crystal Palace,Brighton,1.0,2.0,A,0.0,1.0,A,C Pawson,15.0,,
9960,2019-03-10,Arsenal,Man United,2.0,0.0,H,1.0,0.0,H,J Moss,14.0,,
9961,2019-03-10,Chelsea,Wolves,1.0,1.0,D,0.0,0.0,D,M Oliver,22.0,,
9962,2019-03-10,Liverpool,Burnley,4.0,2.0,H,2.0,1.0,H,A Marriner,23.0,,
9963,2019-03-16,Bournemouth,Newcastle,2.0,2.0,D,0.0,1.0,A,M Dean,10.0,,
9964,2019-03-16,Burnley,Leicester,1.0,2.0,A,1.0,1.0,D,M Oliver,13.0,,
9965,2019-03-16,West Ham,Huddersfield,4.0,3.0,H,1.0,2.0,A,J Moss,16.0,,
9966,2019-03-17,Fulham,Liverpool,1.0,2.0,A,0.0,1.0,A,C Pawson,7.0,,
9967,2019-03-17,Everton,Chelsea,2.0,0.0,H,0.0,0.0,D,A Taylor,15.0,,
9968,2019-03-30,West Ham,Everton,0.0,2.0,A,0.0,2.0,A,P Tierney,3.0,,
9969,2019-03-30,Brighton,Southampton,0.0,1.0,A,0.0,0.0,D,M Oliver,14.0,,
9970,2019-03-30,Burnley,Wolves,2.0,0.0,H,1.0,0.0,H,C Kavanagh,5.0,,
9971,2019-03-30,Crystal Palace,Huddersfield,2.0,0.0,H,0.0,0.0,D,L Probert,19.0,,
9972,2019-03-30,Fulham,Man City,0.0,2.0,A,0.0,2.0,A,K Friend,5.0,,
9973,2019-03-30,Leicester,Bournemouth,2.0,0.0,H,1.0,0.0,H,L Mason,18.0,,
9974,2019-03-30,Man United,Watford,2.0,1.0,H,1.0,0.0,H,S Attwell,8.0,,
9975,2019-03-31,Cardiff,Chelsea,1.0,2.0,A,0.0,0.0,D,C Pawson,8.0,,
9976,2019-03-31,Liverpool,Tottenham,2.0,1.0,H,1.0,0.0,H,M Atkinson,14.0,,
9977,2019-04-01,Arsenal,Newcastle,2.0,0.0,H,1.0,0.0,H,A Taylor,7.0,,
9978,2019-04-02,Watford,Fulham,4.0,1.0,H,1.0,1.0,D,R East,15.0,,
9979,2019-04-02,Wolves,Man United,2.0,1.0,H,1.0,1.0,D,M Dean,9.0,,
9980,2019-04-03,Chelsea,Brighton,3.0,0.0,H,1.0,0.0,H,G Scott,17.0,,
9981,2019-04-03,Man City,Cardiff,2.0,0.0,H,2.0,0.0,H,J Moss,27.0,,
9982,2019-04-03,Tottenham,Crystal Palace,2.0,0.0,H,0.0,0.0,D,A Marriner,26.0,,
9983,2019-04-05,Southampton,Liverpool,1.0,3.0,A,1.0,1.0,D,P Tierney,11.0,,
9984,2019-04-06,Bournemouth,Burnley,1.0,3.0,A,1.0,2.0,A,M Atkinson,10.0,,
9985,2019-04-06,Huddersfield,Leicester,1.0,4.0,A,0.0,1.0,A,D Coote,10.0,,
9986,2019-04-06,Newcastle,Crystal Palace,0.0,1.0,A,0.0,0.0,D,S Attwell,18.0,,
9987,2019-04-07,Everton,Arsenal,1.0,0.0,H,1.0,0.0,H,K Friend,23.0,,
9988,2019-04-08,Chelsea,West Ham,2.0,0.0,H,1.0,0.0,H,C Kavanagh,16.0,,
9989,2019-04-12,Leicester,Newcastle,0.0,1.0,A,0.0,1.0,A,C Kavanagh,12.0,,
9990,2019-04-13,Brighton,Bournemouth,0.0,5.0,A,0.0,1.0,A,K Friend,8.0,,
9991,2019-04-13,Burnley,Cardiff,2.0,0.0,H,1.0,0.0,H,M Dean,14.0,,
9992,2019-04-13,Fulham,Everton,2.0,0.0,H,0.0,0.0,D,L Probert,12.0,,
9993,2019-04-13,Man United,West Ham,2.0,1.0,H,1.0,0.0,H,G Scott,14.0,,
9994,2019-04-13,Southampton,Wolves,3.0,1.0,H,2.0,1.0,H,J Moss,13.0,,
9995,2019-04-13,Tottenham,Huddersfield,4.0,0.0,H,2.0,0.0,H,L Mason,22.0,,
9996,2019-04-14,Liverpool,Chelsea,2.0,0.0,H,0.0,0.0,D,M Oliver,15.0,,
9997,2019-04-14,Crystal Palace,Man City,1.0,3.0,A,0.0,1.0,A,M Atkinson,7.0,,
9998,2019-04-15,Watford,Arsenal,0.0,1.0,A,0.0,1.0,A,C Pawson,11.0,,
9999,2019-04-16,Brighton,Cardiff,0.0,2.0,A,0.0,1.0,A,A Marriner,14.0,,
10000,2019-04-20,Wolves,Brighton,0.0,0.0,D,0.0,0.0,D,C Pawson,22.0,,
10001,2019-04-20,West Ham,Leicester,2.0,2.0,D,1.0,0.0,H,L Probert,11.0,,
10002,2019-04-20,Bournemouth,Fulham,0.0,1.0,A,0.0,0.0,D,D Coote,15.0,,
10003,2019-04-20,Man City,Tottenham,1.0,0.0,H,1.0,0.0,H,M Oliver,15.0,,
10004,2019-04-20,Huddersfield,Watford,1.0,2.0,A,0.0,1.0,A,R East,13.0,,
10005,2019-04-20,Newcastle,Southampton,3.0,1.0,H,2.0,0.0,H,A Taylor,15.0,,
10006,2019-04-21,Arsenal,Crystal Palace,2.0,3.0,A,0.0,1.0,A,J Moss,12.0,,
10007,2019-04-21,Cardiff,Liverpool,0.0,2.0,A,0.0,0.0,D,M Atkinson,7.0,,
10008,2019-04-21,Everton,Man United,4.0,0.0,H,2.0,0.0,H,P Tierney,15.0,,
10009,2019-04-22,Chelsea,Burnley,2.0,2.0,D,2.0,2.0,D,K Friend,22.0,,
10010,2019-04-23,Watford,Southampton,1.0,1.0,D,0.0,1.0,A,M Dean,15.0,,
10011,2019-04-23,Tottenham,Brighton,1.0,0.0,H,0.0,0.0,D,C Kavanagh,29.0,,
10012,2019-04-24,Man United,Man City,0.0,2.0,A,0.0,0.0,D,A Marriner,12.0,,
10013,2019-04-24,Wolves,Arsenal,3.0,1.0,H,3.0,0.0,H,S Attwell,11.0,,
10014,2019-04-26,Liverpool,Huddersfield,5.0,0.0,H,3.0,0.0,H,K Friend,21.0,,
10015,2019-04-27,Brighton,Newcastle,1.0,1.0,D,0.0,1.0,A,M Dean,9.0,,
10016,2019-04-27,Crystal Palace,Everton,0.0,0.0,D,0.0,0.0,D,L Mason,8.0,,
10017,2019-04-27,Fulham,Cardiff,1.0,0.0,H,0.0,0.0,D,C Kavanagh,8.0,,
10018,2019-04-27,Southampton,Bournemouth,3.0,3.0,D,1.0,2.0,A,G Scott,22.0,,
10019,2019-04-27,Tottenham,West Ham,0.0,1.0,A,0.0,0.0,D,A Taylor,14.0,,
10020,2019-04-27,Watford,Wolves,1.0,2.0,A,0.0,1.0,A,S Hooper,10.0,,
10021,2019-04-28,Man United,Chelsea,1.0,1.0,D,1.0,1.0,D,M Atkinson,7.0,,
10022,2019-04-28,Leicester,Arsenal,3.0,0.0,H,0.0,0.0,D,M Oliver,24.0,,
10023,2019-04-28,Burnley,Man City,0.0,1.0,A,0.0,0.0,D,P Tierney,2.0,,
10024,2019-05-03,Everton,Burnley,2.0,0.0,H,2.0,0.0,H,C Kavanagh,20.0,,
10025,2019-05-04,Bournemouth,Tottenham,1.0,0.0,H,0.0,0.0,D,C Pawson,20.0,,
10026,2019-05-04,Cardiff,Crystal Palace,2.0,3.0,A,1.0,2.0,A,M Oliver,18.0,,
10027,2019-05-04,Newcastle,Liverpool,2.0,3.0,A,1.0,2.0,A,A Marriner,14.0,,
10028,2019-05-04,West Ham,Southampton,3.0,0.0,H,1.0,0.0,H,S Attwell,17.0,,
10029,2019-05-04,Wolves,Fulham,1.0,0.0,H,0.0,0.0,D,J Moss,19.0,,
10030,2019-05-05,Arsenal,Brighton,1.0,1.0,D,1.0,0.0,H,A Taylor,20.0,,
10031,2019-05-05,Chelsea,Watford,3.0,0.0,H,0.0,0.0,D,P Tierney,19.0,,
10032,2019-05-05,Huddersfield,Man United,1.0,1.0,D,0.0,1.0,A,L Mason,7.0,,
10033,2019-05-06,Man City,Leicester,1.0,0.0,H,0.0,0.0,D,M Dean,19.0,,
10034,2019-05-12,Tottenham,Everton,2.0,2.0,D,1.0,0.0,H,A Marriner,11.0,,
10035,2019-05-12,Southampton,Huddersfield,1.0,1.0,D,1.0,0.0,H,L Probert,10.0,,
10036,2019-05-12,Man United,Cardiff,0.0,2.0,A,0.0,1.0,A,J Moss,26.0,,
10037,2019-05-12,Liverpool,Wolves,2.0,0.0,H,1.0,0.0,H,M Atkinson,13.0,,
10038,2019-05-12,Brighton,Man City,1.0,4.0,A,1.0,2.0,A,M Oliver,6.0,,
10039,2019-05-12,Fulham,Newcastle,0.0,4.0,A,0.0,2.0,A,K Friend,16.0,,
10040,2019-05-12,Crystal Palace,Bournemouth,5.0,3.0,H,3.0,1.0,H,R East,17.0,,
10041,2019-05-12,Burnley,Arsenal,1.0,3.0,A,0.0,0.0,D,M Dean,14.0,,
